41190,肌萎缩侧索硬化,87cfefef-90a2-11e8-bbc9-44a8420c5800,G12.201,肌萎缩侧索硬化
44334,脑萎缩,87d2d693-90a2-11e8-bbc9-44a8420c5800,G31.902,脑萎缩
44252,巩膜炎,87e82c5f-90a2-11e8-bbc9-44a8420c5800,H15.000,巩膜炎
43220,嗜铬细胞瘤,8b1fa67b-90a2-11e8-bbc9-44a8420c5800,M87000/0,嗜铬细胞瘤
b18460d1-ae22-11e5-9ee2-848f69fd6b70,肺动脉瓣狭窄,8b22edfe-90a2-11e8-bbc9-44a8420c5800,I37.000,肺动脉瓣狭窄
8b53a34f-31e1-11e6-804e-848f69fd6b70,急性弥漫性腹膜炎,8b23587c-90a2-11e8-bbc9-44a8420c5800,K65.003,急性弥漫性腹膜炎
44498,结肠息肉,8b2b39d7-90a2-11e8-bbc9-44a8420c5800,K63.500,结肠息肉
b0af6369-ae22-11e5-9ee2-848f69fd6b70,急性腹膜炎,8b2ec440-90a2-11e8-bbc9-44a8420c5800,K65.000,急性腹膜炎
55b4a275-31e1-11e6-804e-848f69fd6b70,残冠,8b5a501f-90a2-11e8-bbc9-44a8420c5800,K08.302,残冠
38543ab5-31e1-11e6-804e-848f69fd6b70,气管受压,8b680bb0-90a2-11e8-bbc9-44a8420c5800,J39.807,气管受压
39199,慢性支气管炎,8b690d1f-90a2-11e8-bbc9-44a8420c5800,J42.x00,慢性支气管炎
42221,支气管扩张,8b6e2c78-90a2-11e8-bbc9-44a8420c5800,J47.x00,支气管扩张
1e7e6b02-31e2-11e6-804e-848f69fd6b70,尿道口炎,8b78f7c7-90a2-11e8-bbc9-44a8420c5800,N34.202,尿道口炎
41582,狼疮性肾炎,8b7b65a9-90a2-11e8-bbc9-44a8420c5800,M32.101+,狼疮性肾炎
41908,缩窄性心包炎,8b8ae791-90a2-11e8-bbc9-44a8420c5800,I31.100,缩窄性心包炎
41572,血栓性血小板减少性紫癜,8bbda6bd-90a2-11e8-bbc9-44a8420c5800,M31.101,血栓性血小板减少性紫癜
40886,后天性动静脉瘘,8bc392ab-90a2-11e8-bbc9-44a8420c5800,I77.000,后天性动静脉瘘
44244,膈疝,8be29a53-90a2-11e8-bbc9-44a8420c5800,K44.900,膈疝
44293,腱鞘炎,8be5f4d9-90a2-11e8-bbc9-44a8420c5800,M65.910,腱鞘炎
38070,强直性脊柱炎,8bf6d3db-90a2-11e8-bbc9-44a8420c5800,M45.x00,强直性脊柱炎
38950,椎动脉型颈椎病,8bfa45d1-90a2-11e8-bbc9-44a8420c5800,M47.001+,椎动脉型颈椎病
524d415a-31e0-11e6-804e-848f69fd6b70,抑郁状态,8c0d0a52-90a2-11e8-bbc9-44a8420c5800,F32.901,抑郁状态
37186,高钠血症,8c116724-90a2-11e8-bbc9-44a8420c5800,E87.000,高钠血症
44810e98-31e1-11e6-804e-848f69fd6b70,化脓性胸膜炎,8c14c5b6-90a2-11e8-bbc9-44a8420c5800,J86.901,化脓性胸膜炎
42181,自发性气胸,8c15fc2d-90a2-11e8-bbc9-44a8420c5800,J93.001,自发性气胸
39263,胸腔积液,8c17be21-90a2-11e8-bbc9-44a8420c5800,J94.804,胸腔积液
39250,吸入性肺炎,8c21ab4d-90a2-11e8-bbc9-44a8420c5800,J69.001,吸入性肺炎
39146,成人呼吸窘迫综合征,8c236287-90a2-11e8-bbc9-44a8420c5800,J80.x00,成人呼吸窘迫综合征
39209,肺水肿,8c23c74c-90a2-11e8-bbc9-44a8420c5800,J81.x00,肺水肿
39210,肺纤维化,8c24794c-90a2-11e8-bbc9-44a8420c5800,J84.101,肺纤维化
44482,急性会厌炎,8c255d49-90a2-11e8-bbc9-44a8420c5800,J05.100,急性会厌炎
39702,输尿管结石,8c2d9638-90a2-11e8-bbc9-44a8420c5800,N20.100,输尿管结石
39703,膀胱结石,8c2dce19-90a2-11e8-bbc9-44a8420c5800,N21.000,膀胱结石
44397,婴儿湿疹,8c302de6-90a2-11e8-bbc9-44a8420c5800,L20.804,婴儿湿疹
39120,急性纵隔炎,8c33baf7-90a2-11e8-bbc9-44a8420c5800,J98.501,急性纵隔炎
118786A1861EFC4AE0500A0AC86471F9,急性喉炎,8c471108-90a2-11e8-bbc9-44a8420c5800,J04.000,急性喉炎
44355,屈光不正,8c4ed01f-90a2-11e8-bbc9-44a8420c5800,H52.701,屈光不正
40032,皮肌炎,8c743e88-90a2-11e8-bbc9-44a8420c5800,M33.101,皮肌炎
38049,高尿酸血症,8c9db86b-90a2-11e8-bbc9-44a8420c5800,E79.000,高尿酸血症
41218,苯丙酮尿症,8ca1e7ea-90a2-11e8-bbc9-44a8420c5800,E70.000,苯丙酮尿症
39142,急性呼吸衰竭,8caf6e96-90a2-11e8-bbc9-44a8420c5800,J96.000,急性呼吸衰竭
41536,痉挛性斜颈,8cb8f50f-90a2-11e8-bbc9-44a8420c5800,G24.300,痉挛性斜颈
41266,特发性震颤,8cbab020-90a2-11e8-bbc9-44a8420c5800,G25.000,特发性震颤
38123,不安腿综合征,8cbc3dd9-90a2-11e8-bbc9-44a8420c5800,G25.801,不安腿综合征
a1d26d71-31e1-11e6-804e-848f69fd6b70,急性重症胰腺炎,8cc7e0f2-90a2-11e8-bbc9-44a8420c5800,K85.902,急性重症胰腺炎
43be1a7e-31e0-11e6-804e-848f69fd6b70,碱中毒,8ccac300-90a2-11e8-bbc9-44a8420c5800,E87.300,碱中毒
58637bdc-31df-11e6-804e-848f69fd6b70,念珠菌性阴道炎,8ccfd7d7-90a2-11e8-bbc9-44a8420c5800,B37.301+,念珠菌性阴道炎
acd76c1b-ae22-11e5-9ee2-848f69fd6b70,肺囊肿,8cd70abf-90a2-11e8-bbc9-44a8420c5800,J98.409,肺囊肿
25e8778f-31e1-11e6-804e-848f69fd6b70,肺炎球菌性肺炎,8ced58a9-90a2-11e8-bbc9-44a8420c5800,J13.x00,肺炎球菌性肺炎
263007d9-31e1-11e6-804e-848f69fd6b70,葡萄球菌性肺炎,8cee72d4-90a2-11e8-bbc9-44a8420c5800,J15.200,葡萄球菌性肺炎
92544da1-31e1-11e6-804e-848f69fd6b70,慢性活动性肝炎,8cf137e6-90a2-11e8-bbc9-44a8420c5800,K73.200,慢性活动性肝炎
42070,心脏骤停,8cf6ebbf-90a2-11e8-bbc9-44a8420c5800,I46.900,心脏骤停
44311,泪道阻塞,8cfa97d6-90a2-11e8-bbc9-44a8420c5800,H04.509,泪道阻塞
41981,二尖瓣脱垂综合征,8d0c354a-90a2-11e8-bbc9-44a8420c5800,I34.101,二尖瓣脱垂综合征
cc9099f7-31e1-11e6-804e-848f69fd6b70,瘢痕,8d0d7ceb-90a2-11e8-bbc9-44a8420c5800,L90.501,瘢痕
42542,翼状胬肉,8d1f713a-90a2-11e8-bbc9-44a8420c5800,H11.000,翼状胬肉
118786A184B1FC4AE0500A0AC86471F9,固定性药疹,8d380a91-90a2-11e8-bbc9-44a8420c5800,L27.001,固定性药疹
40160,脂溢性皮炎,8d408e34-90a2-11e8-bbc9-44a8420c5800,L21.900,脂溢性皮炎
41324,脑栓塞,8d46160d-90a2-11e8-bbc9-44a8420c5800,I63.402,脑栓塞
41323,脑血栓形成,8d47f730-90a2-11e8-bbc9-44a8420c5800,I66.903,脑血栓形成
38613,结核性腹膜炎,8d64a370-90a2-11e8-bbc9-44a8420c5800,A18.314+,结核性腹膜炎
39662,肾结核,8d64dcb6-90a2-11e8-bbc9-44a8420c5800,A18.103+,肾结核
43571,龋齿,8d6ed893-90a2-11e8-bbc9-44a8420c5800,K02.900,龋齿
44271,喉水肿,8d721334-90a2-11e8-bbc9-44a8420c5800,J38.400,喉水肿
341898c5-31e1-11e6-804e-848f69fd6b70,喉痉挛,8d724b0c-90a2-11e8-bbc9-44a8420c5800,J38.500,喉痉挛
118786A184E6FC4AE0500A0AC86471F9,喉梗阻,8d72c2cf-90a2-11e8-bbc9-44a8420c5800,J38.601,喉梗阻
44403,心功能不全,8d870ccc-90a2-11e8-bbc9-44a8420c5800,I50.901,心功能不全
219b0051-31df-11e6-804e-848f69fd6b70,流行性脑膜炎,8da051e5-90a2-11e8-bbc9-44a8420c5800,A39.004+,流行性脑膜炎
40769,胃损伤,8da6c5c8-90a2-11e8-bbc9-44a8420c5800,S36.300,胃损伤
42179,开放性气胸,8daddadd-90a2-11e8-bbc9-44a8420c5800,S27.010,开放性气胸
1f0d4589-31e0-11e6-804e-848f69fd6b70,高泌乳素血症,8dbda334-90a2-11e8-bbc9-44a8420c5800,E22.100,高泌乳素血症
39771,结节性甲状腺肿,8dc6544c-90a2-11e8-bbc9-44a8420c5800,E04.902,结节性甲状腺肿
41755,肠结核,8dc77494-90a2-11e8-bbc9-44a8420c5800,A18.303+,肠结核
43290,妊娠合并白血病,8dfaed56-90a2-11e8-bbc9-44a8420c5800,O99.809,妊娠合并白血病
41516,脊髓蛛网膜炎,8e00864e-90a2-11e8-bbc9-44a8420c5800,G03.902,脊髓蛛网膜炎
41213,异染性脑白质营养不良,8e0aef7e-90a2-11e8-bbc9-44a8420c5800,E75.204,异染性脑白质营养不良
41514,脊索瘤,9024c09d-90a2-11e8-bbc9-44a8420c5800,M93700/3,脊索瘤
118786A185C7FC4AE0500A0AC86471F9,球后视神经炎,904cbeaf-90a2-11e8-bbc9-44a8420c5800,H46.x01,球后视神经炎
8aa78e0a-31e1-11e6-804e-848f69fd6b70,结肠肿物,90595198-90a2-11e8-bbc9-44a8420c5800,K63.811,结肠肿物
41073,脐疝,905aa36e-90a2-11e8-bbc9-44a8420c5800,K42.900,脐疝
8006ce94-31e1-11e6-804e-848f69fd6b70,肠梗阻伴粘连,905c3312-90a2-11e8-bbc9-44a8420c5800,K56.502,肠梗阻伴粘连
41740,胃息肉,905dbed9-90a2-11e8-bbc9-44a8420c5800,K31.700,胃息肉
40028,红斑狼疮,906b4344-90a2-11e8-bbc9-44a8420c5800,L93.001,红斑狼疮
118786A185FDFC4AE0500A0AC86471F9,溶血性黄疸,907cc152-90a2-11e8-bbc9-44a8420c5800,D59.902,溶血性黄疸
41010,急性乳腺炎,9086fe48-90a2-11e8-bbc9-44a8420c5800,N61.x05,急性乳腺炎
42117,创伤性膈疝,90a21116-90a2-11e8-bbc9-44a8420c5800,S27.805,创伤性膈疝
37061,卵巢妊娠,90d9d03f-90a2-11e8-bbc9-44a8420c5800,O00.200,卵巢妊娠
44317,卵巢囊肿,90dd7bbb-90a2-11e8-bbc9-44a8420c5800,N83.201,卵巢囊肿
119CA9AC8F9B940EE0500A0AC8642C62,慢性喉炎,90ea88db-90a2-11e8-bbc9-44a8420c5800,J37.000,慢性喉炎
41646,支原体感染,90f88483-90a2-11e8-bbc9-44a8420c5800,A49.300,支原体感染
38839,腕关节结核,9123b2df-90a2-11e8-bbc9-44a8420c5800,A18.029+,腕关节结核
7b2a7261-31e1-11e6-804e-848f69fd6b70,急性出血性肠炎,91259c85-90a2-11e8-bbc9-44a8420c5800,A09.006,急性出血性肠炎
abcf3221-ae22-11e5-9ee2-848f69fd6b70,胸椎结核,912da854-90a2-11e8-bbc9-44a8420c5800,A18.006+,胸椎结核
38935,脊柱结核,912e21c4-90a2-11e8-bbc9-44a8420c5800,A18.009+,脊柱结核
b7ed7b35-ae22-11e5-9ee2-848f69fd6b70,中暑,91397a8e-90a2-11e8-bbc9-44a8420c5800,T67.901,中暑
39902,湿疹,914d1b59-90a2-11e8-bbc9-44a8420c5800,L30.902,湿疹
38838,肘关节结核,915a2c5c-90a2-11e8-bbc9-44a8420c5800,A18.028+,肘关节结核
38841,髋关节结核,915abbb5-90a2-11e8-bbc9-44a8420c5800,A18.031+,髋关节结核
40679,毒蛇咬伤,917996c6-90a2-11e8-bbc9-44a8420c5800,T63.001,毒蛇咬伤
43694,牙龈瘤,918432de-90a2-11e8-bbc9-44a8420c5800,K06.803,牙龈瘤
39099,非典型性肺炎,91a7e82a-90a2-11e8-bbc9-44a8420c5800,J18.901,非典型性肺炎
40860,慢性阑尾炎,91d7da58-90a2-11e8-bbc9-44a8420c5800,K36.x02,慢性阑尾炎
752f6e92-31e1-11e6-804e-848f69fd6b70,嵌顿性股疝,91d9a7bf-90a2-11e8-bbc9-44a8420c5800,K41.302,嵌顿性股疝
42656,原发性开角型青光眼,91deae77-90a2-11e8-bbc9-44a8420c5800,H40.100,原发性开角型青光眼
40882,上肢深静脉血栓形成,92457f1c-90a2-11e8-bbc9-44a8420c5800,I82.805,上肢深静脉血栓形成
41376,神经梅毒,92626207-90a2-11e8-bbc9-44a8420c5800,A52.300,神经梅毒
39092,肺脓肿,928bdaaf-90a2-11e8-bbc9-44a8420c5800,J85.200,肺脓肿
33be6292-31e1-11e6-804e-848f69fd6b70,声带肿物,928e2971-90a2-11e8-bbc9-44a8420c5800,J38.308,声带肿物
40355,毛囊炎,92914e5e-90a2-11e8-bbc9-44a8420c5800,L73.900,毛囊炎
43226,骨样骨瘤,939d2d82-90a2-11e8-bbc9-44a8420c5800,M91910/0,骨样骨瘤
26a85c2a-31e1-11e6-804e-848f69fd6b70,绿脓杆菌性肺炎,93bf7a45-90a2-11e8-bbc9-44a8420c5800,J15.101,绿脓杆菌性肺炎
44556,角膜溃疡,93c37cc6-90a2-11e8-bbc9-44a8420c5800,H16.000,角膜溃疡
39844,扁平疣,93cf2143-90a2-11e8-bbc9-44a8420c5800,B07.x01,扁平疣
38311,滴虫性阴道炎,93f92759-90a2-11e8-bbc9-44a8420c5800,A59.002+,滴虫性阴道炎
41721,胃结核,94422767-90a2-11e8-bbc9-44a8420c5800,A18.812+,胃结核
44398,哮喘,944d633c-90a2-11e8-bbc9-44a8420c5800,J45.900,哮喘
27cc4877-31e1-11e6-804e-848f69fd6b70,大叶性肺炎,944e5491-90a2-11e8-bbc9-44a8420c5800,J18.100,大叶性肺炎
42182,血胸,944f41e6-90a2-11e8-bbc9-44a8420c5800,J94.200,血胸
39143,慢性呼吸衰竭,94508591-90a2-11e8-bbc9-44a8420c5800,J96.100,慢性呼吸衰竭
39168,换气过度综合征,9452f776-90a2-11e8-bbc9-44a8420c5800,F45.302,换气过度综合征
17ee24f4-31e1-11e6-804e-848f69fd6b70,外痔,9459bcb1-90a2-11e8-bbc9-44a8420c5800,I84.500,外痔
39619,精索静脉曲张,945a3134-90a2-11e8-bbc9-44a8420c5800,I86.101,精索静脉曲张
40788,先天性肠旋转不良,94818f4a-90a2-11e8-bbc9-44a8420c5800,Q43.301,先天性肠旋转不良
41427,脑外伤后综合征,9482d441-90a2-11e8-bbc9-44a8420c5800,F07.201,脑外伤后综合征
4bd82085-31e0-11e6-804e-848f69fd6b70,急性酒精中毒,94831210-90a2-11e8-bbc9-44a8420c5800,F10.000,急性酒精中毒
43557,慢性扁桃体炎,94901a4d-90a2-11e8-bbc9-44a8420c5800,J35.000,慢性扁桃体炎
41849,先天性胆总管囊肿,94a6d566-90a2-11e8-bbc9-44a8420c5800,Q44.400,先天性胆总管囊肿
01bb4a5f-31e3-11e6-804e-848f69fd6b70,肺部阴影,94cb2bcf-90a2-11e8-bbc9-44a8420c5800,R91.x00,肺部阴影
2a85a9d6-31e3-11e6-804e-848f69fd6b70,创伤性肝破裂,94e5037b-90a2-11e8-bbc9-44a8420c5800,S36.102,创伤性肝破裂
38726,臂丛神经损伤,94ecd001-90a2-11e8-bbc9-44a8420c5800,S14.300,臂丛神经损伤
03826cda-31e3-11e6-804e-848f69fd6b70,肝功能异常,94ef6be4-90a2-11e8-bbc9-44a8420c5800,R94.500,肝功能异常
44399,间歇性外斜视,950edaa0-90a2-11e8-bbc9-44a8420c5800,H50.301,间歇性外斜视
40115,高胡萝卜素血症,9517f5e9-90a2-11e8-bbc9-44a8420c5800,E67.100,高胡萝卜素血症
b18ca4f1-ae22-11e5-9ee2-848f69fd6b70,急性脑血管病,952a1ffa-90a2-11e8-bbc9-44a8420c5800,I67.802,急性脑血管病
39726,尿道损伤,953dc5a5-90a2-11e8-bbc9-44a8420c5800,S37.300,尿道损伤
39626,肾动脉栓塞,95492864-90a2-11e8-bbc9-44a8420c5800,N28.004,肾动脉栓塞
2250ed2b-31e1-11e6-804e-848f69fd6b70,急性咽炎,954dd9eb-90a2-11e8-bbc9-44a8420c5800,J02.900,急性咽炎
41255,先天性肌强直,95554db6-90a2-11e8-bbc9-44a8420c5800,G71.104,先天性肌强直
9057988c-31e0-11e6-804e-848f69fd6b70,枕骨大孔疝,9558911d-90a2-11e8-bbc9-44a8420c5800,G93.502,枕骨大孔疝
38045,风湿热,9559bc48-90a2-11e8-bbc9-44a8420c5800,I00.x00,风湿热
41952,不稳定性心绞痛,955aa2f8-90a2-11e8-bbc9-44a8420c5800,I20.000,不稳定性心绞痛
41544,肾病综合征,9933c637-90a2-11e8-bbc9-44a8420c5800,N04.900,肾病综合征
44201,肠粘连,993980c8-90a2-11e8-bbc9-44a8420c5800,K66.002,肠粘连
7faedccb-31e2-11e6-804e-848f69fd6b70,新生儿低氧血症,99582855-90a2-11e8-bbc9-44a8420c5800,P20.902,新生儿低氧血症
7fbd8ad2-31e2-11e6-804e-848f69fd6b70,新生儿肺透明膜病,99586d1f-90a2-11e8-bbc9-44a8420c5800,P22.001,新生儿肺透明膜病
68c16a01-31e2-11e6-804e-848f69fd6b70,产后播散性血管内凝血,996bddf5-90a2-11e8-bbc9-44a8420c5800,O72.301,产后播散性血管内凝血
39604,鞘膜积液,9987aa87-90a2-11e8-bbc9-44a8420c5800,N43.300,鞘膜积液
39632,睾丸扭转,9987e463-90a2-11e8-bbc9-44a8420c5800,N44.x00,睾丸扭转
44227,附睾炎,99881e51-90a2-11e8-bbc9-44a8420c5800,N45.903,附睾炎
38852,肘管综合征,999d2cb2-90a2-11e8-bbc9-44a8420c5800,G56.202,肘管综合征
44189,包皮过长,99a3ae84-90a2-11e8-bbc9-44a8420c5800,N47.x01,包皮过长
42082,病毒性心肌炎,99af8f75-90a2-11e8-bbc9-44a8420c5800,I40.001,病毒性心肌炎
118786A18659FC4AE0500A0AC86471F9,酒精性脂肪肝,99c861fd-90a2-11e8-bbc9-44a8420c5800,K70.000,酒精性脂肪肝
53c9c9df-31e3-11e6-804e-848f69fd6b70,踝关节扭伤,99da829a-90a2-11e8-bbc9-44a8420c5800,S93.401,踝关节扭伤
40795,麻痹性肠梗阻,99ecccda-90a2-11e8-bbc9-44a8420c5800,K56.000,麻痹性肠梗阻
6a1806ff-31e1-11e6-804e-848f69fd6b70,胃十二指肠溃疡伴出血,99eef967-90a2-11e8-bbc9-44a8420c5800,K27.400,胃十二指肠溃疡伴出血
6a3bf5f8-31e0-11e6-804e-848f69fd6b70,急性脊髓炎,99f90480-90a2-11e8-bbc9-44a8420c5800,G04.909,急性脊髓炎
41616,流行性出血热,9a005f94-90a2-11e8-bbc9-44a8420c5800,A98.502+,流行性出血热
38948,神经根型颈椎病,9a149ba6-90a2-11e8-bbc9-44a8420c5800,M47.201,神经根型颈椎病
42180,张力性气胸,9a19014c-90a2-11e8-bbc9-44a8420c5800,J93.003,张力性气胸
41901,充血性心力衰竭,9a36625d-90a2-11e8-bbc9-44a8420c5800,I50.000,充血性心力衰竭
37176,高脂血症,9a5de20b-90a2-11e8-bbc9-44a8420c5800,E78.500,高脂血症
42154,反流性食管炎,9a6baee8-90a2-11e8-bbc9-44a8420c5800,K21.001,反流性食管炎
51d1e1fd-31e1-11e6-804e-848f69fd6b70,慢性牙周炎,9a79e7d8-90a2-11e8-bbc9-44a8420c5800,K05.300,慢性牙周炎
44245,跟腱断裂,9a7ec414-90a2-11e8-bbc9-44a8420c5800,S86.001,跟腱断裂
b194e3dc-ae22-11e5-9ee2-848f69fd6b70,急性心力衰竭,9a811cad-90a2-11e8-bbc9-44a8420c5800,I50.907,急性心力衰竭
118786A1850AFC4AE0500A0AC86471F9,迷路炎,9a962f9c-90a2-11e8-bbc9-44a8420c5800,H83.000,迷路炎
43658,鼻骨骨折,9aab1cd6-90a2-11e8-bbc9-44a8420c5800,S02.200,鼻骨骨折
17539b91-31e0-11e6-804e-848f69fd6b70,甲状腺肿物,9ac58f82-90a2-11e8-bbc9-44a8420c5800,E07.901,甲状腺肿物
38571,幽门螺旋杆菌感染,9ad3bd4b-90a2-11e8-bbc9-44a8420c5800,A49.809,幽门螺旋杆菌感染
37252,新生儿出血病,9ae2ca4c-90a2-11e8-bbc9-44a8420c5800,P53.x00,新生儿出血病
614c3d84-31e3-11e6-804e-848f69fd6b70,角膜异物,9af38481-90a2-11e8-bbc9-44a8420c5800,T15.000,角膜异物
61e47eef-31e3-11e6-804e-848f69fd6b70,耳内异物,9af3bc90-90a2-11e8-bbc9-44a8420c5800,T16.x00,耳内异物
2c8a5375-31e2-11e6-804e-848f69fd6b70,急性输卵管炎,9afd9ba1-90a2-11e8-bbc9-44a8420c5800,N70.001,急性输卵管炎
41842,胆囊息肉,9b05ccaa-90a2-11e8-bbc9-44a8420c5800,K82.802,胆囊息肉
44559,急性化脓性胆管炎,9b06068d-90a2-11e8-bbc9-44a8420c5800,K83.002,急性化脓性胆管炎
118786A1852FFC4AE0500A0AC86471F9,慢性化脓性中耳炎,9b2b3db8-90a2-11e8-bbc9-44a8420c5800,H66.301,慢性化脓性中耳炎
12996f1e-31e0-11e6-804e-848f69fd6b70,甲状腺结节,9b304301-90a2-11e8-bbc9-44a8420c5800,E04.101,甲状腺结节
41731,应激性溃疡,9b385db6-90a2-11e8-bbc9-44a8420c5800,K27.902,应激性溃疡
41312,紧张性头痛,9b508ccf-90a2-11e8-bbc9-44a8420c5800,G44.200,紧张性头痛
52b98084-31df-11e6-804e-848f69fd6b70,咽结膜热,9b56ac83-90a2-11e8-bbc9-44a8420c5800,B30.201+,咽结膜热
83e8aded-31e2-11e6-804e-848f69fd6b70,新生儿循环衰竭,9b685584-90a2-11e8-bbc9-44a8420c5800,P29.801,新生儿循环衰竭
44346,皮炎,9b773d0e-90a2-11e8-bbc9-44a8420c5800,L30.900,皮炎
40153,老年性紫癜,9b79eb65-90a2-11e8-bbc9-44a8420c5800,D69.202,老年性紫癜
42272,自身免疫性溶血性贫血,9b7ed67b-90a2-11e8-bbc9-44a8420c5800,D59.101,自身免疫性溶血性贫血
41060,腹膜后血肿,9b895326-90a2-11e8-bbc9-44a8420c5800,K66.102,腹膜后血肿
41764,肠梗阻,9b8aa9d9-90a2-11e8-bbc9-44a8420c5800,K56.700,肠梗阻
245a3867-31e1-11e6-804e-848f69fd6b70,急性咽喉炎,9b991e60-90a2-11e8-bbc9-44a8420c5800,J06.000,急性咽喉炎
44307,阑尾炎,9ba7f6f8-90a2-11e8-bbc9-44a8420c5800,K37.x00,阑尾炎
59ae9963-31e1-11e6-804e-848f69fd6b70,慢性颌下腺炎,9ba9a63d-90a2-11e8-bbc9-44a8420c5800,K11.205,慢性颌下腺炎
37200,佝偻病,064909a2-9a10-11e8-bbc9-44a8420c5800,BEZ161,佝偻病
